Feature	S9_Z05
sult4a1	0
sult5a1	5.09762
sult6b1	23.227420000000002
sumf1	50.09275
sumf2	315.2590600000001
sumo1	0
sumo2	0
sumo3	0
sumo4	0
sun	1518.23433
sun1	993.4838700000001
sun2	0
sun3	0
sun4	0
sun5	0
suns	0
suns_1	0
sunt	9.34175
suox	0
su(p)	0
sup35	0
suph	367.0968299999999
supt16h	2.95597
supt3h	0
supt4h1	5.36723
supt5h	0
supt6h	0
supv3l1	0
sur	4.98855
sur1	0
sur2	0
sur7	0
sura	7677.621970000009
sure	6148.22601
sure_2	4.51075
sure2	33.60847
surf	2385.8102200000003
surf-1	38.7064
surf1	2991.4557999999993
surf2	0
surf4	0
surf6	0
sus1	0
sus4	0
sus6	0
susa	0
susb	98.83062
susc	354.84104
susd	0
susd1	0
susd2	0
sut1	0
sut2	0
sut4	0
suv3	0
suv39h1	0
suv39h2	0
suv420h1	0
suvh2	2.83417
suxa	6.87786
suxr	0
suz12	0
sv2a	0
sv2b	0
sv2c	0
svep1	2.86877
svf1	0
svil	0
svip	0
svop	0
svopl	0
svp26	0
swa2	0
swah-1	0
swap70	0
swc4	0
swc5	0
swd1	0
swd2	0
swd3	0
swe1	1.27422
sweet2a	0
swf1	3.46317
swi4	0
swi6	0
swr1	0
swrc	10.5791
sws	4.93642
swt1	0
swt-4	0
sxl	0
sxy	0
syap1	0
sycd	0
syce	0
syd	213.73234999999997
syd-1	0
syd-2	0
sydn-1	0
syf1	0
syf2	0
syg1	0
syj1	0
syk	0
sym1	0
sym-2	0
sympk	0
symrk	0
syn	0
syn1	0
syn2	0
syn3	0
syncrip	0
syne1	0
syne2	0
syngap1	0
syngr2	0
synj1	0
synj2	0
synj2bp	0
synpo2	0
syp1	0
syp111	0
syp31	0
syp71	0
syph	49.494119999999995
sypl2	0
sypm	0
sypp	14.66789
sypq	7.35632
sypr	0
syr1	10.22735
syrd	7.49642
syrm1	0
syrm1_1	0
syrp	416.20124
sys1	0
syt1	0
syt10	0
syt11	0
syt13	0
syt15	0
syt16	0
syt2	0
syt3	0
syt4	0
syt5	0
syt6	0
syt7	0
syt8	0
syt9	0
sytl1	0
sytl2	0
sytl4	0
sytl5	0
syvn1	0
szt2	0
t	0
t0747	0
t3dh	0
taar4	0
taar7a	0
tab1	0
tab2	7.7631
taba	0
taba_1	14.206
taba_2	5.13522
taca	47.65759
tacc1	0
tacc2	0
tacc3	0
taco1	0
tacr2	0
tacstd2	0
tad2	0
tad3	42.5909
tada	7931.757980000005
tada2a	0
tada2b	0
tada3	0
tadb	16.37341
tadb1	0
tadc	19.15504
tadd	116.8752
tade	0
tadg	20.21666
tadg1	0
tadv	0
tadz	0
taf1	0
taf10	4.62759
taf11	0
taf12	6.05188
taf13	0
taf15	0
taf1b	0
taf2	3.85595
taf3	0
taf4	0
taf4b	0
taf5	4.27435
taf5l	0
taf6	0
taf7	0
taf7l	0
taf8	0
taf9	0
taf9b	0
tag	3688.7489899999987
tag-120	0
tag-140	0
tag-141	0
tag-180	0
tag-184	0
tag2	0
tag-210	0
tag-262	0
tag-273	0
tag-312	0
tag-321	0
tag-329	0
tag-53	0
taga	122.10304
taga1	0
tagap	0
tagb	4.00762
tagd	337.21608000000003
tagd2	45.0383
tage	47.1377
tage1	0
tage2	11.376
tage3	0
tage5	0
tage6	0
tagf	17.60788
tagf1	0
tagf2	4.7212
tagg	11.45718
tagh	73.95286
tagh_1	0
tagl	34.83693
tagln	0
tagln2	0
tagln3	0
tago	515.22044
tagq	0
tagr	9.8274
tags	78.48655
tagt	0
tagu	0
tagx	16.45693
tah18	0
tak1	0
tal	8509.738450000017
tal1	0
tal2	9.79078
tal3b	0
tala	0
talc	0
taldo1	0
tam	412.68555
tam41	0
tama	18.371029999999998
tamb	26.252850000000002
tamm41	0
tanc1	0
tanc2	0
tango10	0
tango2	0
tango6	0
tao3	0
taok1	5.38095
taok2	0
tap	0
tap1	9.23945
tap2	0
tap42	0
tap46	3.23978
tapb	0
tapc	119.89413000000002
tapt1	0
tar	0
tar2	0
tar5	0
tar8	0
tara	0
tarbp1	0
tarbp2	0
tardbp	0
tari	0
tarj	0
tark	0
tarl	11.5768
tars	0
tars2	0
tarsl2	0
tas	7285.567220000003
tas1r1	0
tas1r3	0
tas2r16	0
tas3	0
tasp1	0
tat	0
tat-1	0
tata	11204.185839999993
tatb	7267.79736
tatc	12008.153809999989
tatc-1	0
tatc2	26.969209999999997
tatd	7275.189430000001
tatdn1	7.6492
tatdn2	0
tatdn3	0
tate	0
taua	3531.5961500000017
taua1	0
taub	5633.453809999998
tauc	4164.241809999997
taud	4760.270559999996
taud1	149.44115
taud2	37.04578
taud3	0
taul	24.9312
taum	374.16941
taur	617.3365799999999
taux	0
tauy	0
tauz	47.83318
taw1	1504.1092
taw2	22.39773
taw3	0
taw3-1	0
taw3-2	6.08124
taz	0
taz1	0
tbb-4	0
tbc1d1	0
tbc1d10a	0
tbc1d10b	0
tbc1d10c	0
tbc1d12	0
tbc1d13	0
tbc1d14	0
tbc1d15	0
tbc1d16	0
tbc1d19	0
tbc1d2	0
tbc1d20	2.6069
tbc1d22a	0
tbc1d22b	0
tbc1d23	0
tbc1d24	0
tbc1d25	0
tbc1d26	0
tbc1d2b	0
tbc1d30	0
tbc1d31	0
tbc1d32	0
tbc1d4	0
tbc1d5	0
tbc1d7	0
tbc1d8	0
tbc1d8b	0
tbc1d9	0
tbc1d9b	0
tbca	5.42668
tbcb	4.28836
tbcc	0
tbccd1	4.752
tbcd	8.80843
tbce	4.69353
tbcel	0
tbck	0
tbf1	0
tbk1	0
tbl1x	0
tbl1xr1	0
tbl2	0
tbl26	0
tbl3	4.65896
tbp	1432.8139099999996
tbp-1	0
tbp1	0
tbp2	0
tbpa	1655.2429900000002
tbpb	0
tbpe	14.75463
tbpl1	0
tbpl2	0
tbrg1	0
tbrg4	0
tbx15	0
tbx18	0
tbx2	0
tbx20	0
tbx22	0
tbx3	0
tbx6	0
tbxas1	0
tcaa	0
tcab	22.43618
tcac	3.49467
tcaf2	0
tcaim	0
tcar	0
tcb1	0
tcb2	3.62113
tcbd	0
tcca2	0
tccb1	40.4271
tccb2	16.65327
tccc1	0
tccc2	0
tcda	0
tcda2	21.489
tcdb	7.81668
tcea1	8.71211
tcea2	0
tcea3	0
tceanc2	0
tceb1	0
tceb2	0
tceb3	0
tcerg1	0
tcf	0
tcf12	0
tcf19	0
tcf20	0
tcf25	9.25341
tcf3	0
tcf4	0
tcf7l1	0
tcf7l2	0
tchh	0
tchp	5.64614
tchqd1	19.32845
tcirg1	0
tcma	0
tcma2	0
tcmj	2.4
tcmk	0
tcmp	9.053339999999999
tcmr	0
tcn1	0
tcp	0
tcp1	0
tcp10	0
tcp11	4.01361
tcp11l1	0
tcp11l2	4.08091
tcpc	0
tcpd	0
tcpe	0
tcpi	0
tcpt	4.49178
tcra	6.88131
tcrp	0
tcrx	805.8856499999999
tcry	10.44887
tcsa	0
tcsr	50.92067000000001
tcsr2	0
tcsr3	11.036380000000001
tcsr4	0
tcss2	0
tcss3	0
tcss4	0
tcta	3134.7498499999983
tcta4	56.4887
tctb	33.87501
tctb4	0
tctc	2568.6266299999997
tctc4	21.1521
tctd	863.4391
tcte	60.409710000000004
tcte1	0
tcte3	0
tctex1	1.44268
tctex1d1	3.69613
tctex1d2	0
tctex1d4	0
tctex2b	3.12794
tctn1	0
tctn2	0
tctn3	0
tctp	0
tcub	75.27537999999998
tcya	0
tcya_1	0
tcya/tcyb	0
tcyb	0
tcyb_2	0
tcyc	48.337599999999995
tcyc2	0
tcyj	0
tcyk	0
tcyl	0
tcyn	0
tdbp1	0
tdc2	9.21539
tdca	50.43837
tdcb	1975.0246599999996
tdcb_1	0
tdcb_2	0
tdce	0
tdcf	1583.4730000000006
tdcf2	52.663320000000006
tdeiiir	8.16755
tdg	0
tdgf1	0
tdh	2388.642130000002
tdh3	0
tdha	0
tdk	6119.369780000003
tdo	12.929649999999999
tdo2	0
tdp1	0
tdp2	0
tdpx1	56.7197
tdr1	1.138
tdrd1	0
tdrd12	0
tdrd3	0
tdrd5	0
tdrd6	0
tdrd7	0
tdrd9	0
tdrkh	5.41765
tdsd	21.03836
tdt	0
tdx	5.55024
tead3	0
tead4	0
tebc	4.18394
tec	0
tecpr1	0
tecpr2	0
tecr	0
tecta	0
teddm1	0
tef1	65.75995999999999
tef3	10.36895
tef4	0
teg-4	0
teha	0
tehb	24.05917
tek	9.79556
tekt1	0
tekt2	0
tekt3	0
tekt5	0
tel1	0
tel2	0
tela	21.78068
tela1	0
telo2	0
tem1	0
ten1	0
tena	278.87399
tena1	5.16141
tena2	0
tenc1	0
teni	62.46814
ten-m	0
tenm1	0
tenm2	0
tenm3	0
tenm4	0
tep1	0
tep6	0
tepa	0
tepp	0
tera	0
terb	0
terc	6666.644060000003
terc1	0
terc3	0
terd	23.0472
terd_2	5.37693
tere	14.3042
tere_2	0
terf1	4.8724
terf2	0
terf2ip	0
terl	7.15841
terl2	0
ters	0
tert	16.45304
terx	0
tery	0
terz	0
tes	0
tes1	0
tesa	3638.382279999999
tesb	3485.3521100000003
tesb1	0
tesb2	22.4459
tesc	12.6442
tesk1	0
tesk2	0
tet1	0
tet3	0
teta	1364.93681
teta1	0
teta_3	13.28284
tetb	0
tetc	0
tetd	5.79741
tetm	0
tetp	0
tetr	0
tetr1	0
tetr3	0
tetr7	516.4516100000001
tetr9	0
tetv	11.2615
tex	54.223910000000004
tex10	0
tex101	0
tex11	0
tex13a	0
tex14	0
tex16	0
tex2	0
tex261	0
tex264	0
tex30	0
tex43	0
tex49	0
tex9	11.912189999999999
tf	0
tf2a1	0
tfa2	0
tfae	0
tfam	0
tfap2a	0
tfap4	0
tfb	1033.69273
tfb1	0
tfb1m	0
tfb2	0
tfb2m	97.8435
tfb3	0
tfb4	0
tfb5	0
tfba	0
tfba1	14.14357
tfba2	0
tfba3	23.55621
tfba5	18.63754
tfba7	0
tfbb	42.2939
tfc1	0
tfc4	0
tfc7	0
tfcp2	0
tfcp2l1	0
tfda	45.83912
tfdb	56.45027
tfdf	0
tfdp1	0
tfdp2	0
tfe	1373.0607300000001
tfeb	0
tff1	0
tff2	0
tff3	0
tfg	0
tfg1	0
tfg3	0
tfiib	0
tfip11	0
tfl1	0
tfox	5.03261
tfpi	26.00095
tfpi2	0
tfrc	0
tfs	139.17983
tfs1	26.98732
tfs2	365.48906
tfte	13.524
tfx	0
tg	0
tgb1	0
tgds	20.3839
tgfb1i1	0
tgfb2	0
tgfbi	13.3636
tgfbr1	0
tgfbr2	0
tgfbr3	0
tgfbrap1	0
tgif1	0
tgif2	0
tgif2lx	0
tgl	129.55248
tgl1	0
tgl2	3.10463
tgl3	0
tgl5	0
tgm1	0
tgm2	0
tgm3	0
tgm5	0
tgm6	0
tgm7	0
tgpa	74.51768
tgs1	5.81104
tgs3	0
tgt	8415.20767
tgt-1	7.67407
tgt_1	0
tgta	1803.1956399999997
tgtc	0
th	11.3599
tha1	0
thada	0
thap1	0
thap10	2.03046
thap11	0
thap4	0
thap6	0
thap9	0
thbd	0
thbs1	18.22627
thbs2	0
thbs3	9.56475
thbs4	0
thca	0
thcb	11.91942
thcc	1950.5552400000004
thcd	1286.1703400000001
thcr	0
thegl	0
them4	0
them5	0
them6	0
them7	0
thetatry	0
thf1	27.28344
thfs	0
thg1	0
thg1l	0
thga3	0
thgl	0
thi	0
thi1	0
thi20	22.19225
thi4	863.7008999999999
thi5	137.33445999999998
thi6	104.2248
thi7	0
thi80	0
thib	102.63541
thic	1469.8849500000008
thic-2	0
thid	3063.6676800000005
thid2	0
thide	0
thidn	52.165079999999996
thie	5313.645740000005
thie1	0
thie2	19.68134
thif	3640.31174
thig	4263.656109999999
thih	49.33112
thii	513.99698
thij	301.18079000000006
thik	83.4737
thil	9001.420449999996
thil_1	0
thim	99.11493
thin	2490.7765500000005
thin2	0
thio	2143.570669999999
thip	1776.3774199999993
thiq	1179.9679
this	756.8356500000001
this1	0
this-2	0
thit	0
thiw	0
thix	16.544
thiy	1371.14517
thla	689.06778
thla1	0
thla_2	0
thla2	0
thnsl1	0
thnsl2	0
tho2	0
thoc1	0
thoc2	0
thoc3	0
thoc5	0
thoc6	0
thoc7	0
thop1	33.60396
thp1	8.55309
thpd	136.51053000000002
thr1	56.4891
thr4	33.45951
thra	2396.42319
thrb	7321.072118999997
thrc	8794.213219999998
thrc-1	0
thrc_1	22.4148
thrc1	105.78018
thrc_2	65.33749999999999
thrc2	16.22481
thrc3	0
thrc4	19.2166
thrca	0
thre	0
thrh	1576.8984900000007
thrs	12080.089669999998
thrs2	0
ths	24.73743
ths1	571.7049
ths2	0
ths3	0
thsa	583.8699100000001
thsb	92.22409999999999
thsd1	0
thsd4	0
thsd7a	0
thsd7b	9.33505
thtpa	3.86269
thua	16.503149999999998
thub	10.6021
thue	0
thuf	0
thug	13.050920000000001
thuk	0
thumpd1	0
thumpd2	0
thumpd3	0
thur	70.1617
thya	8621.854170000004
thya2	0
thyn1	0
thyx	6761.472700000006
tia	7.3107
tial1	0
tiam1	0
tias	1618.5101699999998
tibc	33.0819
tic110	17.19781
tic20	11.82808
ticrr	0
tie	0
tie1	0
tif1	11.0976
tif11	24.755689999999998
tif1a	258.42062000000004
tif1a1	0
tif1a2	0
tif1b	4.68185
tif211	4.59895
tif224	0
tif2ba	355.23503
tif2bd	0
tif3	0
tif32	0
tif34	9.84865
tif35	3.36115
tif45	18.317839999999997
tif5	0
tif6	0
tig	10534.342320000009
tig_1	0
tiga	7.86417
tigar	19.1947
tigd1	0
tigd2	0
tigd3	0
tigd4	0
tigd5	0
tigd6	0
til	0
til-1	0
tils	10185.81733999999
tim	0
tim10	0
tim12	0
tim13	0
tim17	0
tim21	0
tim22	0
tim23	0
tim44	0
tim50	0
tim54	0
tim8	0
tim9	0
timeless	0
timm10	4.45217
timm10b	0
timm13	0
timm17a	6.58811
timm17b	0
timm21	0
timm22	0
timm23	0
timm44	0
timm50	225.47725
timm8a	0
timm8b	0
timm9	0
timp3	0
tinag	0
tinagl1	14.158629999999999
tip1	0
tip120	0
tip41	0
tip4-3	0
tipa	0
tiparp	0
tipin	0
tiprl	0
tir	0
tir-1	0
tit1	119.207
tjap1	0
tjp1	0
tjp2	0
tjp3	0
tk	9.60061
tk1	67.51044
tk2	8.63899
tki1	4.85789
tkl1	16.8121
tkla	17.38355
tklb	12.3706
tklg	0
tkra	0
tkt	5270.729440000002
tkt'	0
tkt1	0
tkt2	0
tkt3	11.04857
tkta	4576.476830000001
tkta1	284.12487
tkta2	0
tktb	474.8960700000001
tktb_2	0
tktc	995.1547400000002
tktl1	0
tktl2	0
tktn	0
tkv	0
tl	0
tlc1	0
tlc4	0
tlca	0
tlca_2	0
tlca-b	0
tlca-c	0
tlcb	0
tlcc	0
tlcd1	0
tlcd2	0
tlce	0
tldc1	0
tldc2	0
tldd	6128.570950000002
tldd1	0
tldd2	76.69922
tldd3	0
tlde2	358.90290999999996
tle1	0
tle2	0
tle4	0
tle6	0
tlg2	0
tlie	0
tlk1	0
tlk2	8.10684
tll	0
tll0138	583.5617900000001
tll1	0
tll2	0
tln1	0
tln2	0
tlp	0
tlp40	0
tlp5	0
tlpa	5611.187549999996
tlpa1	0
tlpb	184.73106000000004
tlpc	0
tlpd	0
tlr1	0
tlr10	0
tlr12	0
tlr2	0
tlr21	0
tlr22	0
tlr3	0
tlr4	0
tlr5	0
tlr6	0
tlr7	0
tlr8	0
tlr9	0
tlrc	114.3042
tlx1	0
tly	40.944810000000004
tlya	404.98087000000004
tlyc	4163.899099999997
tlyc_1	0
tlyc_2	6.34557
tm1	0
tm2	0
tm2d1	0
tm2d2	0
tm2d3	0
tm6sf1	0
tm6sf2	0
tm7sf2	0
tm7sf3	0
tm9sf1	0
tm9sf2	0
tm9sf3	2.9783
tm9sf4	0
tma16	0
tma20	2.02685
tma22	2.53779
tma46	11.770320000000002
tma7	0
tmbim1	0
tmbim4	24.5361
tmbim6	0
tmc2	0
tmc3	0
tmc4	0
tmc5	0
tmc7	0
tmc8	0
tmca	78.55354
tmcc2	0
tmcd	0
tmco1	0
tmco3	0
tmco4	0
tmd	620.1683899999999
tmd-2	0
tme	4511.241790000001
tmed1	0
tmed10	0
tmed11	0
tmed2	0
tmed4	0
tmed5	0
tmed7	0
tmed9	0
tmeff1	0
tmeff2	0
tmem104	0
tmem106b	0
tmem107	3.0229
tmem11	0
tmem110	3.72414
tmem115	8.05628
tmem117	0
tmem120b	0
tmem128	1.58498
tmem129	0
tmem131	0
tmem132b	0
tmem132e	0
tmem134	0
tmem135	0
tmem136	0
tmem138	0
tmem143	0
tmem144	4.07356
tmem145	0
tmem147	0
tmem14c	0
tmem150a	0
tmem150b	0
tmem151b	0
tmem161a	0
tmem161b	0
tmem163	0
tmem164	0
tmem165	0
tmem167a	0
tmem167b	0
tmem168	0
tmem17	0
tmem170b	0
tmem175	6.89542
tmem177	0
tmem18	5.0944
tmem180	0
tmem181	0
tmem184a	0
tmem184b	0
tmem184c	0
tmem185a	0
tmem186	0
tmem189	0
tmem19	0
tmem192	0
tmem194a	0
tmem194b	0
tmem198	0
tmem199	0
tmem2	0
tmem201	0
tmem205	0
tmem208	2.62129
tmem209	0
tmem216	0
tmem218	0
tmem220	0
tmem222	0
tmem223	0
tmem229a	0
tmem229b	0
tmem230	0
tmem231	14.222849999999998
tmem234	3.3038
tmem237	0
tmem242	0
tmem244	0
tmem245	0
tmem246	0
tmem249	0
tmem251	0
tmem254	0
tmem256	0
tmem258	0
tmem259	0
tmem26	0
tmem260	175.59769
tmem30a	0
tmem30b	0
tmem30c	0
tmem33	0
tmem35	0
tmem38b	0
tmem39a	0
tmem41a	0
tmem41b	0
tmem42	0
tmem43	0
tmem45a	0
tmem45b	0
tmem47	0
tmem5	0
tmem50a	0
tmem50b	3.54599
tmem53	4.03676
tmem56	0
tmem57	0
tmem62	0
tmem63a	0
tmem63b	0
tmem63c	0
tmem64	0
tmem65	0
tmem66	5.53066
tmem67	22.25963
tmem68	0
tmem69	6.27314
tmem70	0
tmem79	0
tmem80	0
tmem86a	0
tmem86b	0
tmem87a	4.47761
tmem87b	0
tmem8a	0
tmem97	0
tmf1	0
tmie	0
tmk	8571.655219999993
tmk1	0
tmk2	0
tmlhe	31.552740000000004
tmn2	0
tmoa	74.61542
tmob	0
tmoc	75.43676
tmod	14.1191
tmod1	0
tmod2	0
tmod3	0
tmod4	0
tmoe	25.1831
tmp1	0
tmpb	0
tmpc	1639.3176099999996
tmpo	0
tmppe	0
tmprss11a	0
tmprss11b	0
tmprss11c	0
tmprss11d	0
tmprss11e	0
tmprss11f	0
tmprss11g	0
tmprss12	0
tmprss13	0
tmprss15	0
tmprss2	0
tmprss3	0
tmprss4	0
tmprss5	0
tmprss6	0
tmprss7	0
tmprss9	0
tmrb	0
tms	12.1198
tms1	0
tmsb4x	0
tmt	0
tmt1	0
tmt2	0
tmt3	0
tmtc1	67.09146
tmtc2	30.99138
tmtc3	57.761309999999995
tmtc4	19.99167
tmub2	0
tmx1	0
tmx2	6.34234
tmx3	0
tna1	0
tnaa	662.4339899999999
tnat	0
tnc	7.22737
tnc-2	0
tnfaip3	0
tnfaip6	7.953239999999999
tnfaip8	0
tnfaip8l3	0
tnfrsf10a	0
tnfrsf11a	0
tnfrsf11b	0
tnfrsf14	0
tnfrsf1a	0
tnfrsf1b	0
tnfrsf21	0
tnfrsf25	0
tnfrsf4	0
tnfrsf6b	0
tnfrsf8	0
tnfrsf9	0
tnfsf14	0
tnia	14.230360000000001
tnib	0
tnik	0
tnir	0
tnk1	0
tnk2	0
tnks	18.13277
tnks2	17.35037
tnn	10.511099999999999
tnnc1	0
tnnc2	4.78579
tnni1	0
tnni3	0
tnni3k	0
tnnt1	0
tnnt2	0
tnnt3	0
tnp	24.27005
tnp*	0
tnp1	14.351
tnp1216	0
tnp15	13.95208
tnp2	0
tnp2pf3	0
tnp3503b	0
tnp3508a	0
tnp3510a	12.6454
tnp3512a	0
tnp3521a2	0
tnp4	3.01169
tnp7109-21	0
tnp7109-46	0
tnpa	24.38358
tnpa1	0
tnpa3	0
tnpac	0
tnpai	0
tnpb	19.26874
tnpc	0
tnpf	0
tnpo1	0
tnpo2	0
tnpo3	0
tnpr	0
tnpr1	0
tnpr2	0
tnps	0
tnpt	0
tnpx	0
tnr	3.86399
tnra	0
tnrc18	0
tnrc6b	0
tns3	0
tns4	0
tnsa	0
tnsb	0
tnsc	0
tnsd	0
tnse	0
tnt-3	0
tnxb	0
toa1	0
toa2	0
tob1	0
tob2	0
toc1	0
toc34-1	10.11385
toc75	14.72102
toc75-iii	0
toc86	4.36261
todf	213.79164
tods_10	0
tods_15	0
tods_19	0
toe1	0
toe-4	0
tof1	0
togm	21.8977
togn	0
tok1	5.98089
tola	5799.87863
tolb	6719.358270000001
tolb2	0
tolb3	35.70519
tolc	5290.326850000007
tolc_2	0
tolc2	12.790109999999999
toll6	0
toll7	0
tollip	0
tolq	6187.986030000004
tolq-1	422.16425
tolq2	0
tolr	6407.04052
tom1	11.06304
tom1l2	0
tom20	0
tom20-4	0
tom22	0
tom22-i	0
tom40	0
tom70	26.758459999999996
toma	0
tomm22	0
tomm34	0
tomm40l	0
tomm7	0
tomm70a	0
tonb	2818.6875699999996
tonb1	45.025499999999994
tonb_2	0
tonb2	540.35573
tonb3	693.6289899999998
tonb4	68.47946999999999
tonb5	0
tonr2	0
tonsl	24.0063
top1	10.0631
top1mt	0
top2	227.16460999999998
top2a	0
top2b	5.41985
top3	0
top3a	9.33761
top3b	0
top6a	1674.4518400000002
top6a-2	0
top6b	1996.4616700000001
top6b-1	0
topa	12703.051529999993
topb	652.2465999999998
topb1	0
topb2	0
topb3	0
topbp1	0
topi	27.7998
topors	0
tor	35.10624
tor1	6.06447
tor1a	0
tor2	0
tor3	0
tor3a	0
tor4a	0
tora	17.883760000000002
torc	0
tord	267.94554999999997
tore	0
tori	0
torr	0
tors	27.65234
tort	281.381
tory	0
torz	79.90016
tos1	0
tos8	0
tox	0
tox2	6.40794
tox3	0
tox4	0
toxb	0
toxc	23.044
toxr	0
toxs	0
tp53bp1	0
tp53bp2	0
tp53i	0
tp53i13	0
tp53i3	314.2086
tp53rk	33.0386
tpa	825.7228399999998
tpa-1	0
tpbg	0
tpbgl	0
tpc1	6.722840000000001
tpc3	0
tpcn1	0
tpcn2	6.24409
tpcn3	0
tpd	598.5900300000001
tpd3	4.37236
tpda	122.81
tpgs1	4.08661
tpgs2	13.11804
tph1	0
tph2	3.61333
tpha	43.94977
tphb	0
tpi	0
tpi1	5.74979
tpi2	0
tpi3	2.56771
tpia	11102.39363
tpia1	0
tpia_2	25.4341
tpia2	49.0722
tpk1	224.54500000000002
tpk2	8.57206
tpk5	0
tpl	11.068069999999999
tpm	1700.97748
tpm1	0
tpm2	0
tpm3	0
tpm4	0
tpmt	33.2838
tpn	0
tpn1	0
tpn50	10.0076
tpnc4	0
tpncii	0
tpnciiia	0
tpnciiib	6.76145
tpo	0
tpo5	0
tpp1	7.2171
tpp2	68.03564
tppa	0
tppb	0
tppp	4.5274
tppp2	0
tppp3	0
tpr	24.56504
tpra1	0
tprg1	0
tprg1l	0
tprkb	6.33649
tprx1	0
tps1	5.44395
tps-2	0
tps2	0
tps3	18.4357
tps5	0
tpsab1	0
tpsb2	0
tpsg1	0
tpst1	2.06767
tpst2	26.230110000000003
tpt1	0
tptc	139.99351000000001
tpte2	3.10805
tpx	1280.6632499999996
tpx1	0
tpx2	0
tpx4	0
tpx5	0
tqsa	465.12082000000004
tr-1	17.49641
tra1	0
tra2a	0
tra2b	0
tra-3	0
traa	6.12524
trab	432.46063
trabd	0
trabd2a	0
trabd2b	0
trac	149.54008000000002
trad	0
trae	0
traf	1.09358
traf_1	0
traf1	0
traf2	0
traf3	0
traf3ip1	0
traf4	0
traf5	0
traf6	0
traf7	0
trafd1	0
trag	21.745710000000003
trag_1	0
trah	0
trai	17.60728
traip	10.4705
traj	0
trak	0
trak1	0
trak2	0
tral	68.6985
tral_1	0
tram	0
tran	0
trank1	0
trap	0
trap1	8.68717
trappc1	0
trappc10	0
trappc11	0
trappc12	0
trappc13	0
trappc2	3.84378
trappc2l	0
trappc3	0
trappc4	0
trappc5	0
trappc6a	0
trappc6b	7.29469
trappc8	0
trappc9	0
trar	0
trau	0
traw	0
trax	0
trbb	0
trbc	0
trbd	5.73862
trbe	5.47687
trbf	0
trbg	0
trbh	0
trbi	0
trbj	0
trbk	0
trbl	0
trbn	0
trbp	0
trcr	0
trcs	0
trdmt1	0
trea	24.891270000000002
treb	0
trec	24.6427
tref	0
treh	0
trep	285.41149999999993
trepp	0
trer	9.97621
trerf1	0
tres	10.7695
tret	40.841159999999995
tret1	0
trex	12.1515
trex1	0
trex2	0
trey	0
trez	0
trez_2	95.46786
trf-1	0
trf3	0
trf5	0
trg	0
trg_1	0
trg_2	20.66509
trga	12.405090000000001
trgb	365.64430999999996
trh	0
trh1	18.3579
trh3	0
trh5	0
trhbo	0
trhf	0
trhr	0
tri	10.2839
tri1	16.31346
tri2	0
triap1	0
trib	0
trib1	0
trib2	0
trib3	0
trig	0
tril	0
trim10	13.84645
trim11	0
trim13	0
trim15	0
trim2	0
trim21	0
trim22	0
trim23	4.5206
trim24	0
trim25	0
trim26	0
trim27	0
trim3	41.4109
trim31	0
trim32	0
trim33	0
trim35	0
trim37	0
trim38	0
trim39	0
trim4	0
trim40	0
trim41	0
trim42	0
trim43	0
trim45	0
trim46	0
trim47	0
trim49b	0
trim5	0
trim50	0
trim52	0
trim56	0
trim58	0
trim59	0
trim6	0
trim60	0
trim61	0
trim63	0
trim64	0
trim65	0
trim66	0
trim67	0
trim68	0
trim69	0
trim7	0
trim71	35.210300000000004
trim72	0
trim75p	0
trim77	0
trim9	0
triml1	0
trio	0
trip-1	0
trip10	0
trip11	0
trip12	0
trip13	0
trip4	0
trip6	0
trit1	7.5895
trk	0
trk1	0
trka	9124.742409999997
trka1	15.9932
trka2	0
trka3	0
trkb	0
trkd	0
trkg	82.62246999999999
trkh	13143.56599
trkh-1	0
trkh1	11.717
trl1	0
trm1	757.1306699999999
trm10	0
trm112	6.17337
trm12	0
trm13	0
trm14	0
trm2	7.39041
trm44	0
trm5	328.1647
trm56	0
trm6	0
trm61	0
trm7	7.67176
trm8	3.77949
trm82	0
trm9	10.3407
trma	810.4509500000001
trmb	7355.380110000003
trmbl2	0
trmd	11132.128479999998
trme	156.04728
trmfo	1471.8863499999995
trmfo2	0
trmg10	1191.1461900000002
trmh	4017.8750499999996
trmi	408.89140999999995
trmj	6846.1904300000015
trmk	154.86115999999998
trml	6283.380109999999
trmt1	0
trmt10a	0
trmt10b	0
trmt10c	5.21553
trmt11	0
trmt112	4.05
trmt12	448.14609
trmt13	0
trmt1l	0
trmt2a	0
trmt2b	0
trmt44	0
trmt5	0
trmt6	5.87481
trmt61a	0
trmt61b	167.63849
trmu	259.20963
trmy	618.4564799999999
trn2	0
trnau1ap	0
trn-sr	0
trnt1	152.57506
troa	357.1813899999999
trob	523.56947
troc	0
trod	0
trol	0
tror	33.2919
trove2	0
trp	0
trp-1	0
trp1	8.36914
trp2	72.75633
trp3	70.69869
trp4	5.2721
trp5	25.0545
trpa	8997.830599999996
trpa1	4.70225
trpa_2	0
trpb	9952.094079999995
trpb1	0
trpb_2	0
trpb2	82.83520000000001
trpc	8150.988120000001
trpc1	0
trpc2	0
trpc3	0
trpc4	0
trpc4ap	0
trpc5	0
trpc6	0
trpc7	0
trpd	9497.65122999999
trpd2	0
trpd3	0
trpe	8914.882612000003
trpe1	0
trpe2	7.24169
trpf	8494.631920000009
trpg	9462.99264000001
trpg1	0
trph	1053.39786
trpi	261.61949
